subject_id,part,set_number,size,rt,correct,correct_letters,letters_recalled
46,sentence-pre,,,9268.0300000357,1,,
46,recall-pre,6,4,7745.6000000238,0,LPST,SLPT
46,sentence-post,,,,0,,
46,sentence-post,,,8004.7699999996,1,,
46,sentence-post,,,7743.3200000087,1,,
46,sentence-post,,,8212.910000002,1,,
46,recall-post,1,4,2362.4200000195,0,KFTQ,
46,sentence-post,,,7955.959999992,1,,
46,sentence-post,,,8200.045000005,1,,
46,sentence-post,,,14275.575000036,1,,
46,sentence-post,,,7946.2649999768,0,,
46,sentence-post,,,13294.82000001,1,,
46,sentence-post,,,11753.725000017,1,,
46,recall-post,2,6,26195.485000033,0,NQYTKP,NSYTP
46,sentence-post,,,8520.4099999974,1,,
46,sentence-post,,,9054.7450000304,0,,
46,sentence-post,,,13030.635000032,1,,
46,sentence-post,,,7837.3550000251,1,,
46,sentence-post,,,13358.284999966,1,,
46,recall-post,3,5,16215.564999962,0,YKSRH,YTFSH
46,sentence-post,,,8628.3849999891,1,,
46,sentence-post,,,17327.649999992,0,,
46,sentence-post,,,9449.5999999926,1,,
46,sentence-post,,,8467.6099999924,1,,
46,recall-post,4,4,8235.9249999863,0,YJNS,YJS
46,sentence-post,,,12820.914999989,1,,
46,sentence-post,,,,0,,
46,sentence-post,,,11371.890000009,1,,
46,sentence-post,,,8598.9600000321,1,,
46,sentence-post,,,8023.4650000348,1,,
46,recall-post,5,5,11071.375,0,YPKTR,YSTKR
46,sentence-post,,,8030.4899999755,1,,
46,sentence-post,,,5622.5100000156,1,,
46,sentence-post,,,7202.665000048,1,,
46,sentence-post,,,9894.1250000498,1,,
46,sentence-post,,,7114.0850000083,1,,
46,sentence-post,,,7327.3899999913,1,,
46,recall-post,6,6,28115.344999998,0,TPJKQL,TPJKQ
50,sentence-pre,,,3584.8649996333,1,,
50,sentence-pre,,,3326.82499988,1,,
50,sentence-pre,,,2853.0600001104,1,,
50,sentence-pre,,,3797.4749999121,1,,
50,sentence-pre,,,4776.699999813,1,,
50,sentence-pre,,,,0,,
50,recall-pre,1,6,16068.424999714,0,YSNPHL,SYNPHL
50,sentence-pre,,,2689.9749999866,1,,
50,sentence-pre,,,4000.6749997847,1,,
50,sentence-pre,,,5126.3099997304,1,,
50,sentence-pre,,,3741.5749998763,1,,
50,recall-pre,2,4,8576.4500000514,1,YPSJ,YPSJ
50,sentence-pre,,,4798.3349999413,1,,
50,sentence-pre,,,5064.7150003351,1,,
50,sentence-pre,,,3334.7800001502,1,,
50,sentence-pre,,,5289.7049998865,1,,
50,recall-pre,3,4,11976.915000007,1,TPHJ,TPHJ
50,sentence-pre,,,3229.2500003241,1,,
50,sentence-pre,,,3345.244999975,1,,
50,sentence-pre,,,3307.2550003417,1,,
50,sentence-pre,,,2950.9350000881,1,,
50,sentence-pre,,,3495.8549998701,1,,
50,sentence-pre,,,5057.8400003724,1,,
50,recall-pre,4,6,14198.540000245,1,RSJHNY,RSJHNY
50,sentence-pre,,,3199.3950000033,1,,
50,sentence-pre,,,2650.2449996769,1,,
50,sentence-pre,,,5785.4999997653,1,,
50,sentence-pre,,,3542.6699998789,1,,
50,sentence-pre,,,4296.3899997994,0,,
50,recall-pre,5,5,19797.879999969,1,FKSNR,FKSNR
50,sentence-pre,,,3124.7950000688,1,,
50,sentence-pre,,,4082.620000001,1,,
50,sentence-pre,,,4551.3849998824,1,,
50,sentence-pre,,,4560.7549999841,1,,
50,sentence-pre,,,3415.5950001441,1,,
50,recall-pre,6,5,11726.715000346,1,PSLYN,PSLYN
50,sentence-post,,,4259.8500000313,1,,
50,sentence-post,,,5020.4900000244,0,,
50,sentence-post,,,3606.9799996912,1,,
50,sentence-post,,,5295.5499999225,1,,
50,sentence-post,,,5095.1149999164,1,,
50,recall-post,1,5,11341.765000019,1,TQSLK,TQSLK
50,sentence-post,,,4144.3149996921,1,,
50,sentence-post,,,3359.1500003822,0,,
50,sentence-post,,,5248.4450000338,1,,
50,sentence-post,,,4400.5499999039,1,,
50,recall-post,2,4,12332.529999781,1,KNRF,KNRF
50,sentence-post,,,3615.5249997973,1,,
50,sentence-post,,,5072.329999879,1,,
50,sentence-post,,,6055.5449998938,1,,
50,sentence-post,,,3840.2249999344,1,,
50,recall-post,3,4,8845.9350001067,1,TJSY,TJSY
50,sentence-post,,,3025.7249996066,1,,
50,sentence-post,,,5615.4350000434,1,,
50,sentence-post,,,3552.7400001884,1,,
50,sentence-post,,,4165.2350001968,1,,
50,sentence-post,,,3879.3200002983,1,,
50,sentence-post,,,4496.4499999769,1,,
50,recall-post,4,6,36139.620000031,1,QTRFYJ,QTRFYJ
50,sentence-post,,,3974.5299997739,1,,
50,sentence-post,,,3359.3600001186,1,,
50,sentence-post,,,5214.2950003035,1,,
50,sentence-post,,,3240.2999997139,1,,
50,sentence-post,,,3798.1849997304,1,,
50,sentence-post,,,5807.1400001645,1,,
50,recall-post,5,6,13910.154999699,1,NQLTRJ,NQLTRJ
50,sentence-post,,,2512.3050003313,1,,
50,sentence-post,,,4121.9000001438,1,,
50,sentence-post,,,6072.0149995759,1,,
50,sentence-post,,,3597.9800000787,1,,
50,sentence-post,,,3919.6450002491,1,,
50,recall-post,6,5,14277.325000148,1,THRJQ,THRJQ
