groupe,subject_id,part,id_2_back,trial_id,False-alarm,Mismatch,No-input,Non-target,Target,Score,rt
control,47,2_back_post,3,32,0,0,0,1,0,1,992
control,47,2_back_post,3,33,0,0,0,0,1,1,389
control,47,2_back_post,3,34,0,0,0,1,0,1,724
control,47,2_back_post,3,35,0,0,0,1,0,1,379
control,47,2_back_post,3,36,0,0,0,0,1,1,378
control,47,2_back_post,3,37,0,1,0,0,0,-1,511
control,47,2_back_post,3,38,0,0,0,1,0,1,561
control,47,2_back_post,3,39,0,0,0,1,0,1,504
control,47,2_back_post,3,40,0,0,0,1,0,1,620
control,47,2_back_post,3,41,0,0,0,1,0,1,645
control,47,2_back_post,4,0,0,0,0,1,0,1,1073
control,47,2_back_post,4,1,0,0,0,1,0,1,1007
control,47,2_back_post,4,2,0,0,0,1,0,1,854
control,47,2_back_post,4,3,0,0,0,0,1,1,357
control,47,2_back_post,4,4,0,0,0,1,0,1,708
control,47,2_back_post,4,5,0,0,0,1,0,1,900
control,47,2_back_post,4,6,0,0,0,1,0,1,679
control,47,2_back_post,4,7,0,0,0,1,0,1,435
control,47,2_back_post,4,8,0,0,0,0,1,1,354
control,47,2_back_post,4,9,0,0,0,1,0,1,484
control,47,2_back_post,4,10,0,0,0,1,0,1,281
control,47,2_back_post,4,11,0,1,0,0,0,-1,437
control,47,2_back_post,4,12,0,0,0,1,0,1,764
control,47,2_back_post,4,13,0,0,0,1,0,1,831
control,47,2_back_post,4,14,0,0,0,0,1,1,590
control,47,2_back_post,4,15,0,0,0,1,0,1,485
control,47,2_back_post,4,16,0,0,0,1,0,1,624
control,47,2_back_post,4,17,0,0,0,1,0,1,704
control,47,2_back_post,4,18,0,1,0,0,0,-1,453
control,47,2_back_post,4,19,0,1,0,0,0,-1,649
control,47,2_back_post,4,20,0,0,0,1,0,1,671
control,47,2_back_post,4,21,0,0,0,1,0,1,1114
control,47,2_back_post,4,22,0,0,0,1,0,1,1021
control,47,2_back_post,4,23,0,0,0,1,0,1,603
control,47,2_back_post,4,24,0,0,0,0,1,1,458
control,47,2_back_post,4,25,0,0,0,1,0,1,364
control,47,2_back_post,4,26,0,0,0,1,0,1,331
control,47,2_back_post,4,27,0,0,0,1,0,1,466
control,47,2_back_post,4,28,0,0,0,1,0,1,453
control,47,2_back_post,4,29,0,0,0,1,0,1,554
control,47,2_back_post,4,30,0,0,0,1,0,1,811
control,47,2_back_post,4,31,0,0,0,0,1,1,675
control,47,2_back_post,4,32,0,0,0,1,0,1,524
control,47,2_back_post,4,33,0,0,0,1,0,1,452
control,47,2_back_post,4,34,0,0,0,1,0,1,641
control,47,2_back_post,4,35,0,0,0,1,0,1,684
control,47,2_back_post,4,36,0,0,0,1,0,1,513
control,47,2_back_post,4,37,0,0,0,0,1,1,654
control,47,2_back_post,4,38,0,0,0,1,0,1,652
control,47,2_back_post,4,39,0,0,0,1,0,1,618
control,47,2_back_post,4,40,0,1,0,0,0,-1,639
control,47,2_back_post,4,41,0,0,0,1,0,1,584
